343	Son of Wilford J. and Bessie Astle, of Millinocket, Maine.	Fils de Wilford J. et Bessie Astle, de Millinocket, Maine.	31	15	Timmins	ON	/ww2/ww2055.jpg	2095311	0	2800	ST. SEVER CEMETERY EXTENSION (ROUEN)	ANNEXE DU CIMETIÈRE DE ST-SEVER (ROUEN)			2	France	France	1911-07-07 00:00:00.0	1941-04-10 00:00:00.0	07	19	10	2	Dieppe	OT	15	Toronto	ON	1	Army	Armée	TYLER LEVITA	Plot 4. Row R. Grave 17. Block S	T L	276	Seine-Maritime	<p>The St. Sever Cemetery and Extension (Rouen) is situated about 3 kilometres south of Rouen Cathedral and a short distance west of the road from Rouen to Elbeuf.  If travelling from Elbeuf or Caen on the N.138, follow Avenue Des Canadiens right down to the roundabout.  Then take the fourth exit into Rue Stanislas De Jardin, and the cemetery lies 150 metres on the left.  The CWGC signpost is located at the entrance of the cemetery.  The cemetery covers an area of 49,885 square metres.</p><p>The War Stone is on the boundary of the original Cemetery and the Extension, facing the City of Rouen War Memorial. The Cross is raised on a terrace on the further side of the Extension. The Chapel, cruciform and surmounted by a dome, is in the middle of the Extension.</p>	<p>Le cimetière et l'annexe de St-Sever (Rouen) sont situés à environ 3 kilomètres au sud de la cathédrale de Rouen et à quelque distance de la route allant de Rouen à Elbeuf, en direction ouest.  En venant d'Elbeuf  ou Caen sur la route N138, suivez l'avenue des Canadiens jusqu'au carrefour giratoire. Prenez la quatrième sortie pour vous rendre sur la rue Stanislas-de-Jardin, et le cimetière se trouve sur la gauche, à 150 mètres.  Le panneau de la Commission des sépultures de guerre du Commonwealth se trouve à l'entrée du cimetière.  Le cimetière a une superficie de 49 885 mètres carrés.</p><p>La pierre commémorative se trouve à la limite du vieux cimetière et de la nouvelle partie, en face du Monument aux morts de la ville de Rouen. La Croix se dresse sur une terrasse, du côté de la nouvelle partie. La chapelle, cruciforme et surmontée d'une coupole, se trouve au milieu de la nouvelle partie.</p>	07	08	04	2800.gif	1900	Private	Soldat	1904	Royal Regiment of Canada, R.C.I.C.		345	B/68124	ASTLE		1911	1942	1941
344	Son of James and Cecilia Batt, of Woodstock, Ontario.	Fils de James et Cecilia Batt, de Woodstock, Ontario.	21	15		UN	/ww2/ww2244.jpg	2095317	0	2800	ST. SEVER CEMETERY EXTENSION (ROUEN)	ANNEXE DU CIMETIÈRE DE ST-SEVER (ROUEN)			2	France	France				18		1		UN	15		UN	2	Air Force	Aviation militaire	JAMES HENRY	"Block ""S"". Plot 1. Row N. Joint grave 20."	J H	276	Seine-Maritime	<p>The St. Sever Cemetery and Extension (Rouen) is situated about 3 kilometres south of Rouen Cathedral and a short distance west of the road from Rouen to Elbeuf.  If travelling from Elbeuf or Caen on the N.138, follow Avenue Des Canadiens right down to the roundabout.  Then take the fourth exit into Rue Stanislas De Jardin, and the cemetery lies 150 metres on the left.  The CWGC signpost is located at the entrance of the cemetery.  The cemetery covers an area of 49,885 square metres.</p><p>The War Stone is on the boundary of the original Cemetery and the Extension, facing the City of Rouen War Memorial. The Cross is raised on a terrace on the further side of the Extension. The Chapel, cruciform and surmounted by a dome, is in the middle of the Extension.</p>	<p>Le cimetière et l'annexe de St-Sever (Rouen) sont situés à environ 3 kilomètres au sud de la cathédrale de Rouen et à quelque distance de la route allant de Rouen à Elbeuf, en direction ouest.  En venant d'Elbeuf  ou Caen sur la route N138, suivez l'avenue des Canadiens jusqu'au carrefour giratoire. Prenez la quatrième sortie pour vous rendre sur la rue Stanislas-de-Jardin, et le cimetière se trouve sur la gauche, à 150 mètres.  Le panneau de la Commission des sépultures de guerre du Commonwealth se trouve à l'entrée du cimetière.  Le cimetière a une superficie de 49 885 mètres carrés.</p><p>La pierre commémorative se trouve à la limite du vieux cimetière et de la nouvelle partie, en face du Monument aux morts de la ville de Rouen. La Croix se dresse sur une terrasse, du côté de la nouvelle partie. La chapelle, cruciforme et surmontée d'une coupole, se trouve au milieu de la nouvelle partie.</p>		08		2800.gif	1191	Flight Sergeant	Sergent de section	1809	Royal Canadian Air Force		346	R/189665	BATT			1944	
345	Son of Henri and Delisea Beauvais, of Montreal, Quebec.	Fils de Henri et Delisea Beauvais, de Montréal, Québec.	24	15		UN	/ww2/ww2057.jpg	2095320	0	2800	ST. SEVER CEMETERY EXTENSION (ROUEN)	ANNEXE DU CIMETIÈRE DE ST-SEVER (ROUEN)			2	France	France				24		1		UN	15		UN	1	Army	Armée	ARMAND	Block S, Plot 4. Row P. Grave 13.	A	276	Seine-Maritime	<p>The St. Sever Cemetery and Extension (Rouen) is situated about 3 kilometres south of Rouen Cathedral and a short distance west of the road from Rouen to Elbeuf.  If travelling from Elbeuf or Caen on the N.138, follow Avenue Des Canadiens right down to the roundabout.  Then take the fourth exit into Rue Stanislas De Jardin, and the cemetery lies 150 metres on the left.  The CWGC signpost is located at the entrance of the cemetery.  The cemetery covers an area of 49,885 square metres.</p><p>The War Stone is on the boundary of the original Cemetery and the Extension, facing the City of Rouen War Memorial. The Cross is raised on a terrace on the further side of the Extension. The Chapel, cruciform and surmounted by a dome, is in the middle of the Extension.</p>	<p>Le cimetière et l'annexe de St-Sever (Rouen) sont situés à environ 3 kilomètres au sud de la cathédrale de Rouen et à quelque distance de la route allant de Rouen à Elbeuf, en direction ouest.  En venant d'Elbeuf  ou Caen sur la route N138, suivez l'avenue des Canadiens jusqu'au carrefour giratoire. Prenez la quatrième sortie pour vous rendre sur la rue Stanislas-de-Jardin, et le cimetière se trouve sur la gauche, à 150 mètres.  Le panneau de la Commission des sépultures de guerre du Commonwealth se trouve à l'entrée du cimetière.  Le cimetière a une superficie de 49 885 mètres carrés.</p><p>La pierre commémorative se trouve à la limite du vieux cimetière et de la nouvelle partie, en face du Monument aux morts de la ville de Rouen. La Croix se dresse sur une terrasse, du côté de la nouvelle partie. La chapelle, cruciforme et surmontée d'une coupole, se trouve au milieu de la nouvelle partie.</p>		10		2800.gif	1900	Private	Soldat	1098	Les Fusiliers Mont-Royal, R.C.I.C.		347	D/57162	BEAUVAIS			1942	
346	Son of Alphonse and Valerie Belanger, of Selkirk, Manitoba. Brother of Albert, Clovis, Paul, Napolean, Albert, Annette, Alice, Jean and Pauline.	Fils de Alphonse et Valerie Belanger, de Selkirk (Manitoba). Frère de Albert, Clovis, Paul, Napolean, Albert, Annette, Alice, Jean and Pauline.	22	15	Selkirk	MB	/ww2/ww2057.jpg	2095322	0	2800	ST. SEVER CEMETERY EXTENSION (ROUEN)	ANNEXE DU CIMETIÈRE DE ST-SEVER (ROUEN)	1939-45 Star, Defence Medal, War Medal, Canadian Volunteer Service Medal and Clasp.	Étoile de 1939-45, Médaille du défense, Médaille de la guerre, Médaille canadienne du volontaire et agrafe.	2	France	France	1920-01-01 00:00:00.0	1940-06-11 00:00:00.0	01	19	11	1		UN	15	Winnipeg	MB	1	Army	Armée	ALPHONSE GAUDIAS	Block S, Plot 4, Row R, Grave 21	A G	276	Seine-Maritime	<p>The St. Sever Cemetery and Extension (Rouen) is situated about 3 kilometres south of Rouen Cathedral and a short distance west of the road from Rouen to Elbeuf.  If travelling from Elbeuf or Caen on the N.138, follow Avenue Des Canadiens right down to the roundabout.  Then take the fourth exit into Rue Stanislas De Jardin, and the cemetery lies 150 metres on the left.  The CWGC signpost is located at the entrance of the cemetery.  The cemetery covers an area of 49,885 square metres.</p><p>The War Stone is on the boundary of the original Cemetery and the Extension, facing the City of Rouen War Memorial. The Cross is raised on a terrace on the further side of the Extension. The Chapel, cruciform and surmounted by a dome, is in the middle of the Extension.</p>	<p>Le cimetière et l'annexe de St-Sever (Rouen) sont situés à environ 3 kilomètres au sud de la cathédrale de Rouen et à quelque distance de la route allant de Rouen à Elbeuf, en direction ouest.  En venant d'Elbeuf  ou Caen sur la route N138, suivez l'avenue des Canadiens jusqu'au carrefour giratoire. Prenez la quatrième sortie pour vous rendre sur la rue Stanislas-de-Jardin, et le cimetière se trouve sur la gauche, à 150 mètres.  Le panneau de la Commission des sépultures de guerre du Commonwealth se trouve à l'entrée du cimetière.  Le cimetière a une superficie de 49 885 mètres carrés.</p><p>La pierre commémorative se trouve à la limite du vieux cimetière et de la nouvelle partie, en face du Monument aux morts de la ville de Rouen. La Croix se dresse sur une terrasse, du côté de la nouvelle partie. La chapelle, cruciforme et surmontée d'une coupole, se trouve au milieu de la nouvelle partie.</p>	01	08	06	2800.gif	1900	Private	Soldat	1384	Queen's Own Cameron Highlanders of Canada		348	H/20283	BELANGER		1920	1942	1940
347				15		UN	/ww2/ww2258.jpg	2095334	0	2800	ST. SEVER CEMETERY EXTENSION (ROUEN)	ANNEXE DU CIMETIÈRE DE ST-SEVER (ROUEN)			2	France	France				18		1		UN	15		UN	2	Air Force	Aviation militaire	ROBERT ARTHUR	"Block ""S"". Plot 1. Row N. Joint grave 20."	R A	276	Seine-Maritime	<p>The St. Sever Cemetery and Extension (Rouen) is situated about 3 kilometres south of Rouen Cathedral and a short distance west of the road from Rouen to Elbeuf.  If travelling from Elbeuf or Caen on the N.138, follow Avenue Des Canadiens right down to the roundabout.  Then take the fourth exit into Rue Stanislas De Jardin, and the cemetery lies 150 metres on the left.  The CWGC signpost is located at the entrance of the cemetery.  The cemetery covers an area of 49,885 square metres.</p><p>The War Stone is on the boundary of the original Cemetery and the Extension, facing the City of Rouen War Memorial. The Cross is raised on a terrace on the further side of the Extension. The Chapel, cruciform and surmounted by a dome, is in the middle of the Extension.</p>	<p>Le cimetière et l'annexe de St-Sever (Rouen) sont situés à environ 3 kilomètres au sud de la cathédrale de Rouen et à quelque distance de la route allant de Rouen à Elbeuf, en direction ouest.  En venant d'Elbeuf  ou Caen sur la route N138, suivez l'avenue des Canadiens jusqu'au carrefour giratoire. Prenez la quatrième sortie pour vous rendre sur la rue Stanislas-de-Jardin, et le cimetière se trouve sur la gauche, à 150 mètres.  Le panneau de la Commission des sépultures de guerre du Commonwealth se trouve à l'entrée du cimetière.  Le cimetière a une superficie de 49 885 mètres carrés.</p><p>La pierre commémorative se trouve à la limite du vieux cimetière et de la nouvelle partie, en face du Monument aux morts de la ville de Rouen. La Croix se dresse sur une terrasse, du côté de la nouvelle partie. La chapelle, cruciforme et surmontée d'une coupole, se trouve au milieu de la nouvelle partie.</p>		08		2800.gif	1869	Pilot Officer	Sous-lieutenant d'aviation	1809	Royal Canadian Air Force		349	J/88104	BRETT			1944	
348	Son of Oscar and Nannie Carlson, of Lakeview, Ontario.	Fils de Oscar et Nannie Carlson, de Lakeview, Ontario.	21	15		UN	/ww2/ww2268.jpg	2095348	0	2800	ST. SEVER CEMETERY EXTENSION (ROUEN)	ANNEXE DU CIMETIÈRE DE ST-SEVER (ROUEN)			2	France	France				08		1		UN	15		UN	2	Air Force	Aviation militaire	ERNEST WILLIAM BERNARD	"Block ""S"". Plot 4. Row P. Grave 2."	E W B	276	Seine-Maritime	<p>The St. Sever Cemetery and Extension (Rouen) is situated about 3 kilometres south of Rouen Cathedral and a short distance west of the road from Rouen to Elbeuf.  If travelling from Elbeuf or Caen on the N.138, follow Avenue Des Canadiens right down to the roundabout.  Then take the fourth exit into Rue Stanislas De Jardin, and the cemetery lies 150 metres on the left.  The CWGC signpost is located at the entrance of the cemetery.  The cemetery covers an area of 49,885 square metres.</p><p>The War Stone is on the boundary of the original Cemetery and the Extension, facing the City of Rouen War Memorial. The Cross is raised on a terrace on the further side of the Extension. The Chapel, cruciform and surmounted by a dome, is in the middle of the Extension.</p>	<p>Le cimetière et l'annexe de St-Sever (Rouen) sont situés à environ 3 kilomètres au sud de la cathédrale de Rouen et à quelque distance de la route allant de Rouen à Elbeuf, en direction ouest.  En venant d'Elbeuf  ou Caen sur la route N138, suivez l'avenue des Canadiens jusqu'au carrefour giratoire. Prenez la quatrième sortie pour vous rendre sur la rue Stanislas-de-Jardin, et le cimetière se trouve sur la gauche, à 150 mètres.  Le panneau de la Commission des sépultures de guerre du Commonwealth se trouve à l'entrée du cimetière.  Le cimetière a une superficie de 49 885 mètres carrés.</p><p>La pierre commémorative se trouve à la limite du vieux cimetière et de la nouvelle partie, en face du Monument aux morts de la ville de Rouen. La Croix se dresse sur une terrasse, du côté de la nouvelle partie. La chapelle, cruciforme et surmontée d'une coupole, se trouve au milieu de la nouvelle partie.</p>		06		2800.gif	1869	Pilot Officer	Sous-lieutenant d'aviation	1809	Royal Canadian Air Force		350	J/90367	CARLSON	138 (R.A.F.) Sqdn		1944	
349	Son of Albert John Coon, and of Mary Elizabeth Coon, of Hines Creek, Alberta.	Fils de Albert John Coon, et de Mary Elizabeth Coon, de Hines Creek, Alberta.	20	15		UN	/ww2/ww2278.jpg	2095361	0	2800	ST. SEVER CEMETERY EXTENSION (ROUEN)	ANNEXE DU CIMETIÈRE DE ST-SEVER (ROUEN)			2	France	France				04		1		UN	15		UN	2	Air Force	Aviation militaire	GEORGE ADRIAN	"Plot 4. Row T. Coll. grave 17-22. Block ""S""."	G A	276	Seine-Maritime	<p>The St. Sever Cemetery and Extension (Rouen) is situated about 3 kilometres south of Rouen Cathedral and a short distance west of the road from Rouen to Elbeuf.  If travelling from Elbeuf or Caen on the N.138, follow Avenue Des Canadiens right down to the roundabout.  Then take the fourth exit into Rue Stanislas De Jardin, and the cemetery lies 150 metres on the left.  The CWGC signpost is located at the entrance of the cemetery.  The cemetery covers an area of 49,885 square metres.</p><p>The War Stone is on the boundary of the original Cemetery and the Extension, facing the City of Rouen War Memorial. The Cross is raised on a terrace on the further side of the Extension. The Chapel, cruciform and surmounted by a dome, is in the middle of the Extension.</p>	<p>Le cimetière et l'annexe de St-Sever (Rouen) sont situés à environ 3 kilomètres au sud de la cathédrale de Rouen et à quelque distance de la route allant de Rouen à Elbeuf, en direction ouest.  En venant d'Elbeuf  ou Caen sur la route N138, suivez l'avenue des Canadiens jusqu'au carrefour giratoire. Prenez la quatrième sortie pour vous rendre sur la rue Stanislas-de-Jardin, et le cimetière se trouve sur la gauche, à 150 mètres.  Le panneau de la Commission des sépultures de guerre du Commonwealth se trouve à l'entrée du cimetière.  Le cimetière a une superficie de 49 885 mètres carrés.</p><p>La pierre commémorative se trouve à la limite du vieux cimetière et de la nouvelle partie, en face du Monument aux morts de la ville de Rouen. La Croix se dresse sur une terrasse, du côté de la nouvelle partie. La chapelle, cruciforme et surmontée d'une coupole, se trouve au milieu de la nouvelle partie.</p>		05		2800.gif	1191	Flight Sergeant	Sergent de section	1809	Royal Canadian Air Force		351	R/178848	COON			1944	
350	Son of Louis and Eva Dumaine, Of Montreal, Province of Quebec. Husband of Eva Dumaine, of Montreal.	Fils de Louis et Eva Dumaine, Of Montréal, Province de Québec. Époux de Eva Dumaine, de Montréal.	35	15		UN	/ww2/ww2070.jpg	2095378	0	2800	ST. SEVER CEMETERY EXTENSION (ROUEN)	ANNEXE DU CIMETIÈRE DE ST-SEVER (ROUEN)			2	France	France				19		1		UN	15		UN	1	Army	Armée	JEAN LOUIS	Plot 4. Row R. Grave 5. Block S	J L	276	Seine-Maritime	<p>The St. Sever Cemetery and Extension (Rouen) is situated about 3 kilometres south of Rouen Cathedral and a short distance west of the road from Rouen to Elbeuf.  If travelling from Elbeuf or Caen on the N.138, follow Avenue Des Canadiens right down to the roundabout.  Then take the fourth exit into Rue Stanislas De Jardin, and the cemetery lies 150 metres on the left.  The CWGC signpost is located at the entrance of the cemetery.  The cemetery covers an area of 49,885 square metres.</p><p>The War Stone is on the boundary of the original Cemetery and the Extension, facing the City of Rouen War Memorial. The Cross is raised on a terrace on the further side of the Extension. The Chapel, cruciform and surmounted by a dome, is in the middle of the Extension.</p>	<p>Le cimetière et l'annexe de St-Sever (Rouen) sont situés à environ 3 kilomètres au sud de la cathédrale de Rouen et à quelque distance de la route allant de Rouen à Elbeuf, en direction ouest.  En venant d'Elbeuf  ou Caen sur la route N138, suivez l'avenue des Canadiens jusqu'au carrefour giratoire. Prenez la quatrième sortie pour vous rendre sur la rue Stanislas-de-Jardin, et le cimetière se trouve sur la gauche, à 150 mètres.  Le panneau de la Commission des sépultures de guerre du Commonwealth se trouve à l'entrée du cimetière.  Le cimetière a une superficie de 49 885 mètres carrés.</p><p>La pierre commémorative se trouve à la limite du vieux cimetière et de la nouvelle partie, en face du Monument aux morts de la ville de Rouen. La Croix se dresse sur une terrasse, du côté de la nouvelle partie. La chapelle, cruciforme et surmontée d'une coupole, se trouve au milieu de la nouvelle partie.</p>		08		2800.gif	1900	Private	Soldat	1098	Les Fusiliers Mont-Royal, R.C.I.C.		352	D/61355	DUMAINE			1942	
351	Son of Alvie and Hazel Elliott of Edmonton, Alberta. Husband of Margaret Elliott.	Fils de Alvie et Hazel Elliott de Edmonton, Alberta. Époux de Margaret Elliott.	22	15	Sexsmith	AB	/ww2/ww2071.jpg	2095383	0	2800	ST. SEVER CEMETERY EXTENSION (ROUEN)	ANNEXE DU CIMETIÈRE DE ST-SEVER (ROUEN)			2	France	France	1920-02-18 00:00:00.0	1940-05-29 00:00:00.0	18	19	29	1		UN	15	Edmonton	AB	1	Army	Armée	DELBERT ALVIN	"Block ""S"". Plot 4. Row P. Grave 25"	D A	276	Seine-Maritime	<p>The St. Sever Cemetery and Extension (Rouen) is situated about 3 kilometres south of Rouen Cathedral and a short distance west of the road from Rouen to Elbeuf.  If travelling from Elbeuf or Caen on the N.138, follow Avenue Des Canadiens right down to the roundabout.  Then take the fourth exit into Rue Stanislas De Jardin, and the cemetery lies 150 metres on the left.  The CWGC signpost is located at the entrance of the cemetery.  The cemetery covers an area of 49,885 square metres.</p><p>The War Stone is on the boundary of the original Cemetery and the Extension, facing the City of Rouen War Memorial. The Cross is raised on a terrace on the further side of the Extension. The Chapel, cruciform and surmounted by a dome, is in the middle of the Extension.</p>	<p>Le cimetière et l'annexe de St-Sever (Rouen) sont situés à environ 3 kilomètres au sud de la cathédrale de Rouen et à quelque distance de la route allant de Rouen à Elbeuf, en direction ouest.  En venant d'Elbeuf  ou Caen sur la route N138, suivez l'avenue des Canadiens jusqu'au carrefour giratoire. Prenez la quatrième sortie pour vous rendre sur la rue Stanislas-de-Jardin, et le cimetière se trouve sur la gauche, à 150 mètres.  Le panneau de la Commission des sépultures de guerre du Commonwealth se trouve à l'entrée du cimetière.  Le cimetière a une superficie de 49 885 mètres carrés.</p><p>La pierre commémorative se trouve à la limite du vieux cimetière et de la nouvelle partie, en face du Monument aux morts de la ville de Rouen. La Croix se dresse sur une terrasse, du côté de la nouvelle partie. La chapelle, cruciforme et surmontée d'une coupole, se trouve au milieu de la nouvelle partie.</p>	02	08	05	2800.gif	2075	Sapper	Sapeur	388	Royal Canadian Engineers	Corps royal du génie canadien	353	M/41565	ELLIOTT	2 Field Coy.	1920	1942	1940
352	Son of James and Martha Forsythe, of Winnipeg, Manitoba.	Fils de James et Martha Forsythe, de Winnipeg, Manitoba.	39	15		UN	/ww2/ww2074.jpg	2095394	0	2800	ST. SEVER CEMETERY EXTENSION (ROUEN)	ANNEXE DU CIMETIÈRE DE ST-SEVER (ROUEN)			2	France	France				05		1		UN	15		UN	1	Army	Armée	JOHN ALEXANDER	"Plot 4. Row P. Grave 14. Block ""S""."	J A	276	Seine-Maritime	<p>The St. Sever Cemetery and Extension (Rouen) is situated about 3 kilometres south of Rouen Cathedral and a short distance west of the road from Rouen to Elbeuf.  If travelling from Elbeuf or Caen on the N.138, follow Avenue Des Canadiens right down to the roundabout.  Then take the fourth exit into Rue Stanislas De Jardin, and the cemetery lies 150 metres on the left.  The CWGC signpost is located at the entrance of the cemetery.  The cemetery covers an area of 49,885 square metres.</p><p>The War Stone is on the boundary of the original Cemetery and the Extension, facing the City of Rouen War Memorial. The Cross is raised on a terrace on the further side of the Extension. The Chapel, cruciform and surmounted by a dome, is in the middle of the Extension.</p>	<p>Le cimetière et l'annexe de St-Sever (Rouen) sont situés à environ 3 kilomètres au sud de la cathédrale de Rouen et à quelque distance de la route allant de Rouen à Elbeuf, en direction ouest.  En venant d'Elbeuf  ou Caen sur la route N138, suivez l'avenue des Canadiens jusqu'au carrefour giratoire. Prenez la quatrième sortie pour vous rendre sur la rue Stanislas-de-Jardin, et le cimetière se trouve sur la gauche, à 150 mètres.  Le panneau de la Commission des sépultures de guerre du Commonwealth se trouve à l'entrée du cimetière.  Le cimetière a une superficie de 49 885 mètres carrés.</p><p>La pierre commémorative se trouve à la limite du vieux cimetière et de la nouvelle partie, en face du Monument aux morts de la ville de Rouen. La Croix se dresse sur une terrasse, du côté de la nouvelle partie. La chapelle, cruciforme et surmontée d'une coupole, se trouve au milieu de la nouvelle partie.</p>		10		2800.gif	1900	Private	Soldat	1384	Queen's Own Cameron Highlanders of Canada		354	H/20491	FORSYTHE			1942	
353	Son of Theodore Alphonse and Elizabeth Ellen Gautschi, of Vancouver, British Columbia.	Fils de Theodore Alphonse et Elizabeth Ellen Gautschi, de Vancouver, Colombie-Britannique.	26	15		UN	/ww2/ww2313.jpg	2095403	0	2800	ST. SEVER CEMETERY EXTENSION (ROUEN)	ANNEXE DU CIMETIÈRE DE ST-SEVER (ROUEN)			2	France	France				08		1		UN	15		UN	2	Air Force	Aviation militaire	NORMAN VINCENT	"Plot 1. Row I. Coll. grave 6-7. Block ""S""."	N V	276	Seine-Maritime	<p>The St. Sever Cemetery and Extension (Rouen) is situated about 3 kilometres south of Rouen Cathedral and a short distance west of the road from Rouen to Elbeuf.  If travelling from Elbeuf or Caen on the N.138, follow Avenue Des Canadiens right down to the roundabout.  Then take the fourth exit into Rue Stanislas De Jardin, and the cemetery lies 150 metres on the left.  The CWGC signpost is located at the entrance of the cemetery.  The cemetery covers an area of 49,885 square metres.</p><p>The War Stone is on the boundary of the original Cemetery and the Extension, facing the City of Rouen War Memorial. The Cross is raised on a terrace on the further side of the Extension. The Chapel, cruciform and surmounted by a dome, is in the middle of the Extension.</p>	<p>Le cimetière et l'annexe de St-Sever (Rouen) sont situés à environ 3 kilomètres au sud de la cathédrale de Rouen et à quelque distance de la route allant de Rouen à Elbeuf, en direction ouest.  En venant d'Elbeuf  ou Caen sur la route N138, suivez l'avenue des Canadiens jusqu'au carrefour giratoire. Prenez la quatrième sortie pour vous rendre sur la rue Stanislas-de-Jardin, et le cimetière se trouve sur la gauche, à 150 mètres.  Le panneau de la Commission des sépultures de guerre du Commonwealth se trouve à l'entrée du cimetière.  Le cimetière a une superficie de 49 885 mètres carrés.</p><p>La pierre commémorative se trouve à la limite du vieux cimetière et de la nouvelle partie, en face du Monument aux morts de la ville de Rouen. La Croix se dresse sur une terrasse, du côté de la nouvelle partie. La chapelle, cruciforme et surmontée d'une coupole, se trouve au milieu de la nouvelle partie.</p>		07		2800.gif	1205	Flying Officer	Lieutenant d'aviation	1809	Royal Canadian Air Force		355	J/25073	GAUTSCHI	106 (R.A.F.) Sqdn		1944	
354	Son of Oliver and Hannah Louisa Hankinson.	Fils de Oliver et Hannah Louisa Hankinson.	33	6	Sheffield	OT	/ww2/ww2079.jpg	2095418	0	2800	ST. SEVER CEMETERY EXTENSION (ROUEN)	ANNEXE DU CIMETIÈRE DE ST-SEVER (ROUEN)			2	France	France	1909-04-02 00:00:00.0	1940-03-13 00:00:00.0	02	19	13	2	Dieppe	OT	15	Hamilton	ON	1	Army	Armée	LEONARD	"Block ""S"". Plot 4. Row R. Grave 12."	L	276	Seine-Maritime	<p>The St. Sever Cemetery and Extension (Rouen) is situated about 3 kilometres south of Rouen Cathedral and a short distance west of the road from Rouen to Elbeuf.  If travelling from Elbeuf or Caen on the N.138, follow Avenue Des Canadiens right down to the roundabout.  Then take the fourth exit into Rue Stanislas De Jardin, and the cemetery lies 150 metres on the left.  The CWGC signpost is located at the entrance of the cemetery.  The cemetery covers an area of 49,885 square metres.</p><p>The War Stone is on the boundary of the original Cemetery and the Extension, facing the City of Rouen War Memorial. The Cross is raised on a terrace on the further side of the Extension. The Chapel, cruciform and surmounted by a dome, is in the middle of the Extension.</p>	<p>Le cimetière et l'annexe de St-Sever (Rouen) sont situés à environ 3 kilomètres au sud de la cathédrale de Rouen et à quelque distance de la route allant de Rouen à Elbeuf, en direction ouest.  En venant d'Elbeuf  ou Caen sur la route N138, suivez l'avenue des Canadiens jusqu'au carrefour giratoire. Prenez la quatrième sortie pour vous rendre sur la rue Stanislas-de-Jardin, et le cimetière se trouve sur la gauche, à 150 mètres.  Le panneau de la Commission des sépultures de guerre du Commonwealth se trouve à l'entrée du cimetière.  Le cimetière a une superficie de 49 885 mètres carrés.</p><p>La pierre commémorative se trouve à la limite du vieux cimetière et de la nouvelle partie, en face du Monument aux morts de la ville de Rouen. La Croix se dresse sur une terrasse, du côté de la nouvelle partie. La chapelle, cruciforme et surmontée d'une coupole, se trouve au milieu de la nouvelle partie.</p>	04	08	03	2800.gif	1900	Private	Soldat	1848	Royal Hamilton Light Infantry, R.C.I.C.		356	B/37398	HANKINSON		1909	1942	1940
355	Son of Belgrave and Elizabeth Higgins; husband of Winifred Dorothy Higgins, of Toronto, Ontario.	Fils de Belgrave et Elizabeth Higgins. Époux de Winifred Dorothy Higgins, de Toronto, Ontario.	24	15		UN	/ww2/ww2081.jpg	2095427	0	2800	ST. SEVER CEMETERY EXTENSION (ROUEN)	ANNEXE DU CIMETIÈRE DE ST-SEVER (ROUEN)			2	France	France				28		1		UN	15		UN	1	Army	Armée	DAVID BELGRAVE FERGUSON	Block S, Plot 4. Row R. Grave 13.	D B F	276	Seine-Maritime	<p>The St. Sever Cemetery and Extension (Rouen) is situated about 3 kilometres south of Rouen Cathedral and a short distance west of the road from Rouen to Elbeuf.  If travelling from Elbeuf or Caen on the N.138, follow Avenue Des Canadiens right down to the roundabout.  Then take the fourth exit into Rue Stanislas De Jardin, and the cemetery lies 150 metres on the left.  The CWGC signpost is located at the entrance of the cemetery.  The cemetery covers an area of 49,885 square metres.</p><p>The War Stone is on the boundary of the original Cemetery and the Extension, facing the City of Rouen War Memorial. The Cross is raised on a terrace on the further side of the Extension. The Chapel, cruciform and surmounted by a dome, is in the middle of the Extension.</p>	<p>Le cimetière et l'annexe de St-Sever (Rouen) sont situés à environ 3 kilomètres au sud de la cathédrale de Rouen et à quelque distance de la route allant de Rouen à Elbeuf, en direction ouest.  En venant d'Elbeuf  ou Caen sur la route N138, suivez l'avenue des Canadiens jusqu'au carrefour giratoire. Prenez la quatrième sortie pour vous rendre sur la rue Stanislas-de-Jardin, et le cimetière se trouve sur la gauche, à 150 mètres.  Le panneau de la Commission des sépultures de guerre du Commonwealth se trouve à l'entrée du cimetière.  Le cimetière a une superficie de 49 885 mètres carrés.</p><p>La pierre commémorative se trouve à la limite du vieux cimetière et de la nouvelle partie, en face du Monument aux morts de la ville de Rouen. La Croix se dresse sur une terrasse, du côté de la nouvelle partie. La chapelle, cruciforme et surmontée d'une coupole, se trouve au milieu de la nouvelle partie.</p>		08		2800.gif	1900	Private	Soldat	1904	Royal Regiment of Canada, R.C.I.C.		357	B/66527	HIGGINS			1942	
